month,airline_id,unique_carrier,carrier,carrier_name,carrier_group_new,sdomt_gallons,satl_gallons,spac_gallons,slat_gallons,sint_gallons,ts_gallons,tdomt_gallons,tint_gallons,total_gallons,sdomt_cost,satl_cost,spac_cost,slat_cost,sint_cost,ts_cost,tdomt_cost,tint_cost,total_cost,year
8,19790,DL,DL,Delta Air Lines Inc.,3,190235810,81827843,38080272,23980587,143888702,334124512,191308531,143908121,335216652,303342790,130479568,60721354,38238532,229439454,532782244,306314812,229470419,535785231,2017
8,21650,EE,EE,Eastern Airlines Group Inc.,1,0,0,0,0,0,0,3760,259280,263040,0,0,0,0,0,0,6655,458926,465581,2017
8,20366,EV,EV,ExpressJet Airlines Inc.,3,4676,0,0,0,0,4676,4676,0,4676,38986,0,0,0,0,38986,38986,0,38986,2017
8,20436,F9,F9,Frontier Airlines Inc.,3,20158355,0,0,1387429,1387429,21545784,20158355,1387429,21545784,31340304,0,0,2269385,2269385,33609689,31340304,2269385,33609689,2017
8,20107,FX,FX,Federal Express Corporation,3,61773956,13913733,22147732,2162915,38224380,99998336,63066945,38686358,101753303,97692000,22382000,34996000,3823000,61201000,158893000,99798000,62038000,161836000,2017
8,20368,G4,G4,Allegiant Air,3,13992005,0,0,0,0,13992005,14662825,0,14662825,25482627,0,0,0,0,25482627,26759574,0,26759574,2017
8,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
8,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0,0,0,0,0,0,193770,202159,395929,0,0,0,0,0,0,404453,459951,864404,2017
8,20402,GL,GL,Miami Air International,2,0,0,0,0,0,0,198577,145689,344266,0,0,0,0,0,0,464065,340468,804533,2017
8,19690,HA,HA,Hawaiian Airlines Inc.,3,15575598,0,7241567,0,7241567,22817165,15593843,7241567,22835410,24726631,0,11168139,0,11168139,35894770,24756372,11168139,35924511,2017
8,20370,KAQ,KAQ,Kalitta Air LLC,2,0,0,0,0,0,0,1061612,2918806,3980418,0,0,0,0,0,0,1859764,5702732,7562496,2017
8,21629,KD,KD,Western Global,1,0,0,0,0,0,0,1066150,845138,1911288,0,0,0,0,0,0,1977057,1470796,3447853,2017
8,21634,KH,KH,Aloha Air Cargo,1,456380,0,0,0,0,456380,456380,0,456380,723672,0,0,0,0,723672,723672,0,723672,2017
8,20372,KLQ,KLQ,Kalitta Charters II,1,0,0,0,0,0,0,146305,111532,257837,0,0,0,0,0,0,331610,260100,591710,2017
8,20169,L2,L2,Lynden Air Cargo Airlines,1,67222,0,0,0,0,67222,212215,0,212215,130671,0,0,0,0,130671,468035,0,468035,2017
8,20151,M6,M6,Amerijet International,2,0,0,0,1430894,1430894,1430894,305137,1543103,1848240,0,0,0,2594402,2594402,2594402,553254,2797852,3351106,2017
8,20398,MQ,MQ,Envoy Air,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
8,20405,N8,N8,National Air Cargo Group Inc d/ba National Airlines,1,0,0,0,0,0,0,131044,759876,890920,0,0,0,0,0,0,308461,1480140,1788601,2017
8,20108,NC,NC,Northern Air Cargo Inc.,1,478688,0,0,0,0,478688,584905,3803,588708,882775,0,0,0,0,882775,1043050,5640,1048690,2017
8,20416,NK,NK,Spirit Air Lines,3,29576660,0,0,2571884,2571884,32148544,29576660,2571884,32148544,52173190,0,0,4536799,4536799,56709989,52173190,4536799,56709989,2017
8,20397,OH,OH,PSA Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
8,20304,OO,OO,SkyWest Airlines Inc.,3,6940229,0,0,0,0,6940229,6940229,0,6940229,13771223,0,0,0,0,13771223,13771223,0,13771223,2017
8,20177,PFQ,PFQ,Asia Pacific,1,0,0,0,0,0,0,0,340458,340458,0,0,0,0,0,0,0,627850,627850,2017
8,20100,PO,PO,Polar Air Cargo Airways,3,3105941,712383,12660294,0,13372677,16478618,3105941,13372677,16478618,5093303,1414470,19000808,0,20415278,25508581,5093303,20415278,25508581,2017
8,19687,QX,QX,Horizon Air,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
8,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,3917486,0,0,400866,400866,4318352,4384399,449597,4833996,6876205,0,0,777333,777333,7653538,8516861,864310,9381171,2017
8,20447,U7,U7,USA Jet Airlines Inc.,2,0,0,0,0,0,0,475410,30997,506407,0,0,0,0,0,0,822459,85294,907753,2017
8,19977,UA,UA,United Air Lines Inc.,3,150518121,75534945,56624307,26845506,159004758,309522879,151878502,159642691,311521193,236550388,119273197,89785778,44551519,253610494,490160882,238731146,254729822,493460968,2017
8,21171,VX,VX,Virgin America,3,18238682,0,0,201973,201973,18440655,18238682,201973,18440655,29420018,0,0,365903,365903,29785921,29420018,365903,29785921,2017
8,20195,WI,WI,Sky Lease Cargo,1,0,0,0,0,0,0,0,1480026,1480026,0,0,0,0,0,0,0,2778304,2778304,2017
8,20287,WP,WP,Island Air Hawaii,1,353451,0,0,0,0,353451,353451,0,353451,589892,0,0,0,0,589892,589892,0,589892,2017
8,20377,X9,X9,Omni Air International LLC,2,0,0,0,0,0,0,375705,2251549,2627254,0,0,0,0,0,0,658971,4455604,5114575,2017
8,20207,XP,XP,XTRA Airways,1,0,0,0,0,0,0,33642,248827,282469,0,0,0,0,0,0,66931,495040,561971,2017
8,20378,YV,YV,Mesa Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
8,20452,YX,YX,Republic Airline,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
8,20046,ZW,ZW,Air Wisconsin Airlines Corp,2,11462,0,0,0,0,11462,11462,0,11462,34733,0,0,0,0,34733,34733,0,34733,2017
8,19393,WN,WN,Southwest Airlines Co.,3,176279373,0,0,2025661,2025661,178305034,176538201,2025661,178563862,322810062,0,0,3918571,3918571,326728633,323217531,3918571,327136102,2017
9,21161,09Q,09Q,"Swift Air, LLC",1,0,0,0,0,0,0,376989,183970,560959,0,0,0,0,0,0,1013908,375840,1389748,2017
9,21352,0WQ,0WQ,Avjet Corporation,1,0,0,0,0,0,0,24343,821,25164,0,0,0,0,0,0,79844,1880,81724,2017
9,21492,1BQ,1BQ,"Dynamic Airways, LLC",1,0,0,0,0,0,0,168712,158946,327658,0,0,0,0,0,0,343770,336308,680078,2017
9,21645,23Q,23Q,Songbird Airways Inc.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
9,21652,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
9,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,324684,0,0,0,0,324684,409738,0,409738,803656,0,0,0,0,803656,1014181,0,1014181,2017
9,19917,5X,5X,United Parcel Service,3,35554000,10214000,18469000,2552000,31235000,66789000,35554000,31235000,66789000,64633000,17383000,30244000,4918000,52545000,117178000,64633000,52545000,117178000,2017
9,20007,5Y,5Y,Atlas Air Inc.,3,0,0,0,0,0,0,9661268,30682360,40343628,0,0,0,0,0,0,18108951,53834052,71943003,2017
9,19874,8C,8C,Air Transport International,2,0,0,0,0,0,0,26642,530443,557085,0,0,0,0,0,0,73597,1009773,1083370,2017
9,20363,9E,9E,Endeavor Air Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
9,20190,9S,9S,Southern Air Inc.,2,798113,4969202,910850,0,5880052,6678165,798113,5880052,6678165,1676037,10435324,1282785,0,11718109,13394146,1676037,11718109,13394146,2017
9,19805,AA,AA,American Airlines Inc.,3,161052511,58765379,22463897,33422978,114652254,275704765,162318178,114962276,277280454,272400407,100348996,37440361,61395879,199185236,471585643,274554515,199743573,474298088,2017
9,20453,ABX,ABX,ABX Air Inc,2,79338,0,0,0,0,79338,79338,0,79338,149869,0,0,0,0,149869,149869,0,149869,2017
9,19930,AS,AS,Alaska Airlines Inc.,3,38728507,0,0,556168,556168,39284675,38818144,556168,39374312,75380569,0,0,1167204,1167204,76547773,75531736,1167204,76698940,2017
9,20409,B6,B6,JetBlue Airways,3,47706446,0,0,10398187,10398187,58104633,47711471,10398187,58109658,88684084,0,0,19329749,19329749,108013833,88702392,19329749,108032141,2017
9,21167,CP,CP,Compass Airlines,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
9,19790,DL,DL,Delta Air Lines Inc.,3,157763463,71158008,34377765,18387129,123922902,281686365,159091986,124392045,283484031,276549313,124735462,60262035,32231467,217228964,493778277,280177726,218051341,498229067,2017
9,21650,EE,EE,Eastern Airlines Group Inc.,1,0,0,0,0,0,0,3680,27280,30960,0,0,0,0,0,0,6514,48286,54800,2017
9,20366,EV,EV,ExpressJet Airlines Inc.,3,3367,0,0,0,0,3367,3367,0,3367,33702,0,0,0,0,33702,33702,0,33702,2017
9,20436,F9,F9,Frontier Airlines Inc.,3,18644364,0,0,963575,963575,19607939,18645956,963575,19609531,32746353,0,0,1746851,1746851,34493204,32750676,1746851,34497527,2017
9,20107,FX,FX,Federal Express Corporation,3,56427297,13571295,21695346,2107343,37373984,93801281,57868243,37933541,95801784,100318000,23529000,36100000,4034000,63663000,163981000,103001000,64706000,167707000,2017
9,20368,G4,G4,Allegiant Air,3,9733069,0,0,0,0,9733069,10801631,0,10801631,19479514,0,0,0,0,19479514,21836029,0,21836029,2017
9,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
9,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0,0,0,0,0,0,332970,155438,488408,0,0,0,0,0,0,831255,394749,1226004,2017
9,20402,GL,GL,Miami Air International,2,0,0,0,0,0,0,350196,244873,595069,0,0,0,0,0,0,884185,618263,1502448,2017
9,19690,HA,HA,Hawaiian Airlines Inc.,3,14313704,0,7097171,0,7097171,21410875,14350949,7097171,21448120,24143728,0,11535108,0,11535108,35678836,24211541,11535108,35746649,2017
9,20370,KAQ,KAQ,Kalitta Air LLC,2,0,0,0,0,0,0,1304493,4318036,5622529,0,0,0,0,0,0,2365409,8645681,11011090,2017
9,21629,KD,KD,Western Global,1,0,0,0,0,0,0,1138084,1229918,2368002,0,0,0,0,0,0,2233600,2315358,4548958,2017
9,21634,KH,KH,Aloha Air Cargo,1,394002,0,0,0,0,394002,394002,0,394002,657113,0,0,0,0,657113,657113,0,657113,2017
9,20372,KLQ,KLQ,Kalitta Charters II,1,0,0,0,0,0,0,112152,100746,212898,0,0,0,0,0,0,278103,229144,507247,2017
9,20169,L2,L2,Lynden Air Cargo Airlines,1,75806,0,0,0,0,75806,182767,64998,247765,161413,0,0,0,0,161413,426122,166486,592608,2017
9,20151,M6,M6,Amerijet International,2,0,0,0,1240293,1240293,1240293,342316,1334427,1676743,0,0,0,2555183,2555183,2555183,705220,2749113,3454333,2017
9,20398,MQ,MQ,Envoy Air,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
9,20405,N8,N8,National Air Cargo Group Inc d/ba National Airlines,1,0,0,0,0,0,0,120917,783819,904736,0,0,0,0,0,0,428742,1757814,2186556,2017
9,20108,NC,NC,Northern Air Cargo Inc.,1,398999,0,0,0,0,398999,480499,35036,515535,777056,0,0,0,0,777056,943415,72513,1015928,2017
9,20416,NK,NK,Spirit Air Lines,3,24511823,0,0,1620184,1620184,26132007,24511823,1620184,26132007,47753559,0,0,3156419,3156419,50909978,47753559,3156419,50909978,2017
9,20397,OH,OH,PSA Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
9,20304,OO,OO,SkyWest Airlines Inc.,3,7301761,0,0,0,0,7301761,7301761,0,7301761,15464047,0,0,0,0,15464047,15464047,0,15464047,2017
9,20177,PFQ,PFQ,Asia Pacific,1,0,0,0,0,0,0,0,351710,351710,0,0,0,0,0,0,0,676757,676757,2017
9,20100,PO,PO,Polar Air Cargo Airways,3,3188921,734848,12539434,0,13274282,16463203,3188921,13274282,16463203,5675448,1528605,19803787,0,21332392,27007840,5675448,21332392,27007840,2017
9,19687,QX,QX,Horizon Air,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
9,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,2685145,0,0,104433,104433,2789578,3413449,169495,3582944,5201590,0,0,209238,209238,5410828,7636258,347897,7984155,2017
9,20447,U7,U7,USA Jet Airlines Inc.,2,0,0,0,0,0,0,560081,45806,605887,0,0,0,0,0,0,1075356,118992,1194348,2017
9,19977,UA,UA,United Air Lines Inc.,3,129304628,70602692,53711025,20407383,144721100,274025728,130827242,145614041,276441283,225464313,120805963,90967594,37327680,249101237,474565550,228145726,250690191,478835917,2017
9,21171,VX,VX,Virgin America,3,16826677,0,0,119717,119717,16946394,16826677,119717,16946394,30138996,0,0,237208,237208,30376204,30138996,237208,30376204,2017
9,20195,WI,WI,Sky Lease Cargo,1,0,0,0,0,0,0,0,1236048,1236048,0,0,0,0,0,0,0,2525795,2525795,2017
9,20310,WL,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0,0,0,0,0,0,10821,301463,312284,0,0,0,0,0,0,14705,409668,424373,2017
9,20287,WP,WP,Island Air Hawaii,1,251788,0,0,0,0,251788,251788,0,251788,435924,0,0,0,0,435924,435924,0,435924,2017
9,20377,X9,X9,Omni Air International LLC,2,0,0,0,0,0,0,425657,2518556,2944213,0,0,0,0,0,0,778134,4636575,5414709,2017
9,20207,XP,XP,XTRA Airways,1,0,0,0,0,0,0,188539,141557,330096,0,0,0,0,0,0,375097,281626,656723,2017
9,20378,YV,YV,Mesa Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
9,20452,YX,YX,Republic Airline,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
9,20046,ZW,ZW,Air Wisconsin Airlines Corp,2,14821,0,0,0,0,14821,14821,0,14821,49176,0,0,0,0,49176,49176,0,49176,2017
9,19393,WN,WN,Southwest Airlines Co.,3,153276861,0,0,1126519,1126519,154403380,153521838,1126519,154648357,300277876,0,0,2365394,2365394,302643270,300697824,2365394,303063218,2017
10,21161,09Q,09Q,"Swift Air, LLC",1,0,0,0,0,0,0,480038,1071796,1551834,0,0,0,0,0,0,1253211,2146969,3400180,2017
10,21352,0WQ,0WQ,Avjet Corporation,1,0,0,0,0,0,0,30474,0,30474,0,0,0,0,0,0,94774,0,94774,2017
10,21492,1BQ,1BQ,"Dynamic Airways, LLC",1,0,0,0,0,0,0,67409,43969,111378,0,0,0,0,0,0,225434,105320,330754,2017
10,21652,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
10,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,332623,0,0,0,0,332623,422285,0,422285,942483,0,0,0,0,942483,1196540,0,1196540,2017
10,19917,5X,5X,United Parcel Service,3,39485000,10752000,18681000,3171000,32604000,72089000,39485000,32604000,72089000,68589000,18726000,32510000,6059000,57295000,125884000,68589000,57295000,125884000,2017
10,20007,5Y,5Y,Atlas Air Inc.,3,0,0,0,0,0,0,10664086,31247035,41911121,0,0,0,0,0,0,19180155,57264410,76444565,2017
10,19874,8C,8C,Air Transport International,2,0,0,0,0,0,0,0,700976,700976,0,0,0,0,0,0,0,1468415,1468415,2017
10,20363,9E,9E,Endeavor Air Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
10,20190,9S,9S,Southern Air Inc.,2,941594,4912815,551082,0,5463897,6405491,941594,5463897,6405491,1977347,10316912,1157272,0,11474184,13451531,1977347,11474184,13451531,2017
10,19805,AA,AA,American Airlines Inc.,3,177882996,55572279,23707221,42516792,121796292,299679288,179025054,122074563,301099617,303569587,96896454,40707475,80262364,217866293,521435880,305538597,218373178,523911775,2017
10,20453,ABX,ABX,ABX Air Inc,2,77495,0,0,0,0,77495,77495,0,77495,150339,0,0,0,0,150339,150339,0,150339,2017
10,19930,AS,AS,Alaska Airlines Inc.,3,39484617,0,0,895082,895082,40379699,39577549,895082,40472631,76035046,0,0,1843676,1843676,77878722,76195277,1843676,78038953,2017
10,20409,B6,B6,JetBlue Airways,3,52637284,0,0,11082379,11082379,63719663,52649434,11082379,63731813,96915748,0,0,20404873,20404873,117320621,96933427,20404873,117338300,2017
10,21167,CP,CP,Compass Airlines,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
10,19790,DL,DL,Delta Air Lines Inc.,3,169577064,65282599,32884196,19942642,118109437,287686501,171769288,118888472,290657760,321516332,123775123,62348091,37811040,223934254,545450586,326818536,225411298,552229834,2017
10,20366,EV,EV,ExpressJet Airlines Inc.,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
10,20436,F9,F9,Frontier Airlines Inc.,3,20346158,0,0,1159123,1159123,21505281,20349899,1159123,21509022,35027248,0,0,2059071,2059071,37086319,35034624,2059071,37093695,2017
10,20107,FX,FX,Federal Express Corporation,3,58624842,13630964,21754415,2123958,37509337,96134179,60232615,38334036,98566651,101539000,23944000,37963000,4189000,66096000,167635000,104379000,67722000,172101000,2017
10,20368,G4,G4,Allegiant Air,3,14882241,0,0,0,0,14882241,14985776,0,14985776,29177897,0,0,0,0,29177897,29388053,0,29388053,2017
10,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
10,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0,0,0,0,0,0,385196,113666,498862,0,0,0,0,0,0,933314,296492,1229806,2017
10,20402,GL,GL,Miami Air International,2,0,0,0,0,0,0,404083,326323,730406,0,0,0,0,0,0,954299,770657,1724956,2017
10,19690,HA,HA,Hawaiian Airlines Inc.,3,14833229,0,7186483,0,7186483,22019712,14868907,7186483,22055390,25459396,0,12237412,0,12237412,37696808,25527012,12237412,37764424,2017
10,20370,KAQ,KAQ,Kalitta Air LLC,2,0,0,0,0,0,0,993280,4058331,5051611,0,0,0,0,0,0,1987800,8196615,10184415,2017
10,21629,KD,KD,Western Global,1,0,0,0,0,0,0,1428110,1152064,2580174,0,0,0,0,0,0,2794600,2241364,5035964,2017
10,21634,KH,KH,Aloha Air Cargo,1,420655,0,0,0,0,420655,420655,0,420655,723831,0,0,0,0,723831,723831,0,723831,2017
10,20372,KLQ,KLQ,Kalitta Charters II,1,0,0,0,0,0,0,177198,98170,275368,0,0,0,0,0,0,446912,258600,705512,2017
10,20169,L2,L2,Lynden Air Cargo Airlines,1,98769,0,0,0,0,98769,169063,41673,210736,203136,0,0,0,0,203136,376581,153027,529608,2017
10,20151,M6,M6,Amerijet International,2,0,0,0,1682370,1682370,1682370,557493,1844136,2401629,0,0,0,3328763,3328763,3328763,1103064,3648836,4751900,2017
10,20398,MQ,MQ,Envoy Air,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
10,20405,N8,N8,National Air Cargo Group Inc d/ba National Airlines,1,0,0,0,0,0,0,80116,782374,862490,0,0,0,0,0,0,256199,1711400,1967599,2017
10,20108,NC,NC,Northern Air Cargo Inc.,1,378248,0,0,0,0,378248,525524,45476,571000,755648,0,0,0,0,755648,1056140,88944,1145084,2017
10,20416,NK,NK,Spirit Air Lines,3,27446594,0,0,1845395,1845395,29291989,27446594,1845395,29291989,52331623,0,0,3518562,3518562,55850185,52331623,3518562,55850185,2017
10,20397,OH,OH,PSA Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
10,20304,OO,OO,SkyWest Airlines Inc.,3,7731794,0,0,0,0,7731794,7731794,0,7731794,16345559,0,0,0,0,16345559,16345559,0,16345559,2017
10,20177,PFQ,PFQ,Asia Pacific,1,0,0,0,0,0,0,0,294627,294627,0,0,0,0,0,0,0,603745,603745,2017
10,20100,PO,PO,Polar Air Cargo Airways,3,3192050,740734,11742237,0,12482971,15675021,3192050,12482971,15675021,5596611,1562863,19643853,0,21206716,26803327,5596611,21206716,26803327,2017
10,19687,QX,QX,Horizon Air,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
10,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,3236985,0,0,225673,225673,3462658,4023896,315299,4339195,6097221,0,0,418578,418578,6515799,8684618,608765,9293383,2017
10,20447,U7,U7,USA Jet Airlines Inc.,2,0,0,0,0,0,0,479116,22944,502060,0,0,0,0,0,0,1074260,65390,1139650,2017
10,19977,UA,UA,United Air Lines Inc.,3,138940629,65982363,53845540,22087407,141915310,280855939,140728887,142684370,283413257,242693878,115361196,94965783,41521926,251848905,494542783,245860776,253280423,499141199,2017
10,21171,VX,VX,Virgin America,3,18404027,0,0,127185,127185,18531212,18404027,127185,18531212,31878308,0,0,249030,249030,32127338,31878308,249030,32127338,2017
10,20195,WI,WI,Sky Lease Cargo,1,0,0,0,0,0,0,0,2044190,2044190,0,0,0,0,0,0,0,4193979,4193979,2017
10,20310,WL,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0,0,0,0,0,0,44970,218030,263000,0,0,0,0,0,0,116754,566066,682820,2017
10,20377,X9,X9,Omni Air International LLC,2,0,0,0,0,0,0,412016,3695674,4107690,0,0,0,0,0,0,824292,7600324,8424616,2017
10,20378,YV,YV,Mesa Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
10,20452,YX,YX,Republic Airline,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
10,20046,ZW,ZW,Air Wisconsin Airlines Corp,2,12882,0,0,0,0,12882,12882,0,12882,43480,0,0,0,0,43480,43480,0,43480,2017
10,19393,WN,WN,Southwest Airlines Co.,3,164445092,0,0,1356153,1356153,165801245,164689482,1356153,166045635,318148472,0,0,2814488,2814488,320962960,318571217,2814488,321385705,2017
11,21161,09Q,09Q,"Swift Air, LLC",1,0,0,0,0,0,0,425662,274627,700289,0,0,0,0,0,0,1459328,702837,2162165,2017
11,21352,0WQ,0WQ,Avjet Corporation,1,0,0,0,0,0,0,20130,2164,22294,0,0,0,0,0,0,67032,5021,72053,2017
11,21492,1BQ,1BQ,"Dynamic Airways, LLC",1,0,0,0,0,0,0,92083,9786,101869,0,0,0,0,0,0,194265,27526,221791,2017
11,21652,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
11,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,320526,0,0,0,0,320526,400500,0,400500,880895,0,0,0,0,880895,1100686,0,1100686,2017
11,19917,5X,5X,United Parcel Service,3,43341000,11456000,21327000,3174000,35957000,79298000,43341000,35957000,79298000,79072000,20638000,37905000,6193000,64736000,143808000,79072000,64736000,143808000,2017
11,20007,5Y,5Y,Atlas Air Inc.,3,0,0,0,0,0,0,12285644,30871966,43157610,0,0,0,0,0,0,22284686,58308083,80592769,2017
11,19874,8C,8C,Air Transport International,2,0,0,0,0,0,0,29546,670592,700138,0,0,0,0,0,0,69443,1425396,1494839,2017
11,20363,9E,9E,Endeavor Air Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
11,20190,9S,9S,Southern Air Inc.,2,981139,5030331,602727,0,5633058,6614197,981139,5633058,6614197,2060392,10563695,1265727,0,11829422,13889814,2060392,11829422,13889814,2017
11,19805,AA,AA,American Airlines Inc.,3,164455196,36201447,23177371,43746347,103125165,267580361,165155362,103307829,268463191,287656693,65606371,40939293,83636259,190181923,477838616,288883072,190531185,479414257,2017
11,20453,ABX,ABX,ABX Air Inc,2,80700,0,0,0,0,80700,80700,0,80700,151216,0,0,0,0,151216,151216,0,151216,2017
11,19930,AS,AS,Alaska Airlines Inc.,3,39310667,0,0,1107216,1107216,40417883,39393390,1107216,40500606,79419594,0,0,2230709,2230709,81650303,79566897,2230709,81797606,2017
11,20409,B6,B6,JetBlue Airways,3,51564690,0,0,11257254,11257254,62821944,51573000,11257254,62830254,96765922,0,0,21125282,21125282,117891204,96789777,21125282,117915059,2017
11,21167,CP,CP,Compass Airlines,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
11,19790,DL,DL,Delta Air Lines Inc.,3,158963677,46113845,27211724,19915225,93240794,252204471,161553444,94315795,255869239,307046191,89071167,52560787,38467241,180099195,487145386,313200381,182175613,495375994,2017
11,20366,EV,EV,ExpressJet Airlines Inc.,3,2639,0,0,0,0,2639,2639,0,2639,32347,0,0,0,0,32347,32347,0,32347,2017
11,20436,F9,F9,Frontier Airlines Inc.,3,19292810,0,0,1747242,1747242,21040052,19294199,1747242,21041441,34104267,0,0,3320657,3320657,37424924,34106960,3320657,37427617,2017
11,20107,FX,FX,Federal Express Corporation,3,61473973,14068395,23062641,2190591,39321627,100795600,63070766,39955172,103025938,111765000,25830000,41516000,4420000,71766000,183531000,114704647,72971541,187676188,2017
11,20368,G4,G4,Allegiant Air,3,14306352,0,0,0,0,14306352,14354451,8898,14363349,29153559,0,0,0,0,29153559,29255555,24611,29280166,2017
11,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
11,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0,0,0,0,0,0,281283,141103,422386,0,0,0,0,0,0,662901,342042,1004943,2017
11,20402,GL,GL,Miami Air International,2,0,0,0,0,0,0,450332,276545,726877,0,0,0,0,0,0,1132964,695743,1828707,2017
11,19690,HA,HA,Hawaiian Airlines Inc.,3,14429547,0,7115377,0,7115377,21544924,14485732,7115377,21601109,26147856,0,12574303,0,12574303,38722159,26252271,12574303,38826574,2017
11,20370,KAQ,KAQ,Kalitta Air LLC,2,0,0,0,0,0,0,1388025,4150608,5538633,0,0,0,0,0,0,2630232,8168366,10798598,2017
11,21629,KD,KD,Western Global,1,0,0,0,0,0,0,1553469,2197263,3750732,0,0,0,0,0,0,3154141,2706810,5860951,2017
11,21634,KH,KH,Aloha Air Cargo,1,434131,0,0,0,0,434131,434131,0,434131,792696,0,0,0,0,792696,792696,0,792696,2017
11,20372,KLQ,KLQ,Kalitta Charters II,1,0,0,0,0,0,0,190769,136923,327692,0,0,0,0,0,0,466801,359410,826211,2017
11,20169,L2,L2,Lynden Air Cargo Airlines,1,103720,0,0,0,0,103720,198203,33928,232131,216688,0,0,0,0,216688,481893,111575,593468,2017
